Skoda,Kodiaq,2018,128533558,59833,Gasoline Hybrid,Automanual,9LPYFP9PJGMP94984
Buick,Riveria,2010,154412724,26766,Ethanol,Automanual,66PEPPPFC3PP09588
Lincoln,MKZ,2010,165172495,18239,Gasoline Hybrid,CVT,PMNKXFPSEPX024594
Dacia,Sandero,2020,131626205,44126,Diesel,Automanual,N4YWP7PPPK0T74769
Citroën,C3,2014,156569547,31264,Compressed Natural Gas,Automatic,1UR989H9PP0N46578
Renault,Megane,2012,145389166,32175,Ethanol,Automatic,WLSJ6X4TPP0G06645
Audi,S5,2016,196947642,35108,Ethanol,Automanual,BN0PPD5BPJHS04137
BMW,M3,2014,108777074,54001,Diesel,Automanual,4CH5M2PJPRJY16131
Fiat,500,2012,115816583,16128,E-85/Gasoline,Automatic,P7JUKHPLUWX779756
Dacia,Duster,2019,166351659,49730,Electric,Automatic,CLJFCMNBK1BP99578
Chevy,Camero,2020,117187356,17607,Gasoline Hybrid,Manual,YPLKYZLPVVAK04424
Nissan,Qashqai,2018,131100574,19807,Gasoline,CVT,PP2PNT5BV1YL68023
Volvo,S60,2012,191049731,38876,Gasoline,Manual,TN29977P5HXT96518
BMW,X3,2020,177823777,44811,Ethanol,CVT,0RHKFZGFPCLN18946
Fiat,Tipo,2018,173918014,50873,Compressed Natural Gas,Automanual,SKGPEZMPP0WP98720
Citroën,C4,2019,185612705,43438,Diesel,Manual,MZSKHPXTPPNN25573
Fiat,Panda,2013,107045302,42866,Gasoline Hybrid,Automanual,UGPPVMB4TYU165600
Citroën,C4,2015,105791402,12203,E-85/Gasoline,Automatic,N5H7TUF4VJBL51549
Nio,EC6,2019,108502191,33744,Compressed Natural Gas,Automatic,NPKE45MPB6PJ44197
Fiat,Tipo,2012,108323458,19352,Diesel,Manual,ZVY44W1RPZTA56376
Fiat,Panda,2016,195071710,55085,Ethanol,Automatic,GVPRTPB6KPWG26879
Opel,Astra,2020,122801365,41288,Gasoline Hybrid,Automatic,WAU6A3P6APDZ35244
Ford,F150,2010,193802258,29844,Compressed Natural Gas,Automatic,BP6ZPMKHPNPP53904
Dodge,Challenger,2016,165532352,18031,Gasoline,Automanual,JPFPLKTKV40L88943
Volvo,S90,2011,189803935,26230,Compressed Natural Gas,Automatic,P0P9JS53P70G99735
Lincoln,MKS,2013,123418687,36546,E-85/Gasoline,Automanual,P29ML02PY9PE00080
Skoda,Enyaq,2011,185748953,38041,E-85/Gasoline,CVT,FCJ87AZFXSTF97328
Mercedes-Benz,A-Class,2012,141123657,26874,E-85/Gasoline,Manual,CPKPDPNVH70P47827
Mercedes-Benz,C-Class,2020,130083178,14327,Gasoline Hybrid,Automanual,DYPPTGFJAZKN64166
Hyundai,i30,2016,115856162,20437,Electric,Automanual,7JRWCE3ARP0L91756
Toyota,Yaris,2015,144328268,44418,Compressed Natural Gas,Automanual,W51PPPJ2V2LD10649
Mazda,CX-5,2017,108927145,52249,Electric,Automatic,VRPNJMPL4YJP77684
Hyundai,Kona,2013,108825761,39867,Electric,Automatic,AJRPFHNKH6NJ59813
Chevy,Malibu,2012,170671019,24174,Diesel,CVT,6FCMPJPVPFL225412
Toyota,Yaris,2011,156938702,54103,Compressed Natural Gas,Automanual,UCPHJPPPEHLP93848
Mercedes-Benz,C-Class,2013,191808132,34014,Gasoline,Automanual,3LPG6NZ3UL0W16803
Peugeot,408,2018,120401530,52425,Electric,Automanual,L6TU6YMP6M0X03344
Hyundai,Tucson,2011,157125266,38157,Electric,Automatic,LWSSPM88TJ0R04009
Xpeng,G3i,2017,178465889,27508,Compressed Natural Gas,Automatic,5JZB8B8Y59KC61059
Ford,Focus,2013,146528327,30053,E-85/Gasoline,Automanual,5XMB1PS3P4KP59547
Opel,Astra,2015,160510754,51204,Electric,Automatic,X0PKPPF9PM0560674
Kia,Sportage,2011,183068389,51931,E-85/Gasoline,Automanual,GPNTAP85FPPP62830
Nissan,Cube,2014,110496360,50344,Diesel,Automatic,TZBET4PKHBPP92856
Mercedes-Benz,A-Class,2014,138203931,47788,Electric,CVT,DLNMPMWVUJPX58511
Ford,Puma,2018,155949347,10552,Electric,Manual,1B84PATPP10F97341
Seat,Leon,2020,166740261,41348,Ethanol,Automanual,NPP6PM4DAWUM61306
Seat,Tarraco,2014,149208493,29705,E-85/Gasoline,Manual,BY81PAM2HXPK15876
Nissan,Pathfiner,2017,193495580,56731,E-85/Gasoline,Manual,P4PUT6UZ1P0375074
Toyota,Corolla,2015,114239496,16594,Electric,Automanual,CGPP8WPPVPZ906229
Kia,Sportage,2014,130949269,59631,Compressed Natural Gas,Automanual,ATPVCKAJ1P0P97145
Volvo,XC40,2019,165530531,49882,Gasoline Hybrid,Manual,A08LYBPL01PG86357
Buick,Encore,2010,112178889,44843,E-85/Gasoline,Automanual,U7XGPBP3MTAP31950
Xpeng,G9,2017,145418304,17267,Compressed Natural Gas,Manual,J39P4PKB8ADG97101
Nissan,Rogue,2017,121815503,40676,E-85/Gasoline,Automatic,TPHEGRLCCPPN81805
Renault,Captur,2015,124359918,37128,E-85/Gasoline,Manual,RMP5BEXVTKZH53984
Opel,Crossland,2017,159989435,23909,Electric,CVT,PJ9PPKWJADT477358
Honda,Accord,2011,121328961,21191,Compressed Natural Gas,Manual,3H1JZPYH0DGP05296
Citroën,C3,2017,186673305,47221,Gasoline Hybrid,Automanual,P46PEEMLP9SP45119
Mercedes-Benz,B-Class,2010,143348770,19667,Electric,Manual,PHVPDXS4WFY725620
Ford,Mustang,2016,129278363,21503,Compressed Natural Gas,Automanual,LNPPE3P49UK682825
Nissan,Rogue,2013,102587118,57039,E-85/Gasoline,Automatic,KP6PAYPVYVBP34399
Chevy,Silverado,2017,170930168,27235,Gasoline Hybrid,CVT,LTYDG8FX4UPM67918
Toyota,Prius,2018,167493833,22313,Electric,CVT,3REWP0KCU30A25486
Xpeng,P7,2016,183967567,10437,Gasoline Hybrid,Automanual,PPUZPPBCJ3KE82682
BMW,X3,2018,141351740,30498,Electric,Manual,P3SASJZP8PHX40084
Chevy,Silverado,2012,185018756,42932,E-85/Gasoline,CVT,P9FP8BXRBSSN78783
Ford,Fiesta,2015,147813032,17009,Electric,Manual,1NMPFMTP4EJP33792
Nio,ES8,2012,117678196,28887,Diesel,Automatic,8PS7WNSNNNKP45783
Renault,Megane,2019,152370449,28035,Ethanol,Automanual,CPJJPPTPC5LP77632
Hyundai,i20,2020,110827771,49469,Electric,CVT,5VH1LBL9T0N063032
Skoda,Fabia,2011,100833091,56788,Diesel,Manual,JTJU5HPU04FP99923
Hyundai,i30,2013,158754834,19722,Electric,CVT,8PPNNKWYYCJK18576
Dodge,Charger,2019,106547822,50192,Gasoline Hybrid,Manual,PLGSAPZATPWM24831
Nissan,Cube,2013,135424794,50592,E-85/Gasoline,CVT,PFELR4JXZWNX26169
Chevy,Malibu,2010,160020896,30637,Diesel,Automanual,PSBEFAFPV30889426
Nissan,Altima,2016,139634060,20002,Ethanol,CVT,WN0RPZJLJPPP70655
Mercedes-Benz,E-Class,2013,191104974,32282,Gasoline Hybrid,Automanual,YSFTPTGBKJPK16896
Buick,LaCrosse,2011,109194920,39297,Ethanol,CVT,971PPJ5WPT0903009
Peugeot,2008,2012,177728841,32442,Gasoline Hybrid,Automatic,KPZPZUVJPM0N85447
Tesla,Model,2020,165727703,38976,Gasoline,Automatic,2ADDT37LNLNA02424
Lincoln,MKS,2015,115752142,42723,Ethanol,CVT,H58R1JPLPLBP52072
Hyundai,IONIQ,2012,132668629,46346,Gasoline Hybrid,Automatic,NK7CBWPHTLK022647
Xpeng,G3i,2020,106865046,55389,E-85/Gasoline,Automatic,G095BMPPXS0M64801
Volvo,V60,2016,156056557,52402,Ethanol,Manual,10LHC0P2PPRV27064
Renault,Twingo,2017,162173455,32328,Diesel,Automatic,PPTSBPZ2LSCX60146
Skoda,Superb,2016,113336515,39363,Gasoline Hybrid,Manual,X3KLH5JBPMPC73783
Volvo,XC40,2010,106447913,19197,Ethanol,Automanual,BZ6P9R46TPNK83103
Kia,Niro,2020,189691009,51695,Ethanol,Automanual,PG03P0BPASN876071
Mercedes-Benz,E-Class,2016,138688345,59341,Ethanol,Manual,YRJPJ7KV7PMK68550
Dacia,Duster,2015,123972963,41142,Ethanol,CVT,LCY4F3LP1HLZ54769
Fiat,Panda,2010,146447035,50596,Electric,Automatic,CALPKMGYLPM792363
Hyundai,IONIQ,2015,141079028,56521,E-85/Gasoline,Automatic,HPKLP7MPPL0P42330
Xpeng,P5,2016,171021058,30574,Diesel,Automatic,MRP8K89PKNF839850
Hyundai,Kona,2013,118381955,35497,Compressed Natural Gas,Automatic,5ED0NNPTYP0W30060
Buick,Enclave,2013,190869015,40553,Diesel,Automatic,BPF7NKFPMAPA90176
Nissan,Altima,2016,185462665,28700,Compressed Natural Gas,Automanual,0GFETR4GRTF240656
Kia,Ceed,2019,172349583,47134,Gasoline,Automatic,HWTL6ADZJ90P21037
Dacia,Sandero,2014,163450405,56507,Gasoline,Automanual,8X4PPPEPTY0F19107
Peugeot,308,2013,138723429,11642,Diesel,Automanual,FSPJFZPNSR0047393
Dodge,Durango,2014,149986006,42959,Gasoline,CVT,ZACR36ZPWKVX57757
Volkswagen,ID.3,2020,102878362,30242,Diesel,CVT,M9DPK6KKAN0M21217
Dodge,Challenger,2012,113974547,47983,Diesel,Automatic,PEHPNPPDRBSP53049
Nio,EC6,2011,185677481,31011,Electric,Automanual,HMLKY6NT9TCP02476
Kia,Niro,2011,191559292,43268,Compressed Natural Gas,CVT,HPP7P3NT3VNP46033
Audi,A7,2018,193490420,35906,Gasoline,CVT,3PPRL3ZP080550107
Nio,ET5,2018,198181297,56635,Gasoline Hybrid,Automatic,LCAARZHMFP0R89118
Peugeot,408,2017,159120524,39032,Ethanol,CVT,RDH8AKPYM90N38094
Xpeng,P7,2012,144309784,55924,Diesel,CVT,GV3CR2TL2HPN63076
Renault,Zoe,2011,154742796,11555,Electric,CVT,PDMXK6XFKNVK63522
Volvo,XC60,2012,115505172,49541,Gasoline,Automanual,PLMDP31PNEP275617
Hyundai,i30,2020,126473307,36096,Ethanol,Automatic,MWM2XB7PLGVW78719
Ford,Focus,2018,154710394,23154,Ethanol,Automatic,3ZTLPHH3PPCM83579
Fiat,500,2019,159878544,42320,Gasoline,CVT,2PMRUHM2PU0P27610
Peugeot,108,2017,167389009,14997,Electric,Manual,H3TPMHWGHP0P92912
Tesla,Roadster,2015,123696718,34631,Gasoline,Automanual,PK1WBXPPPBPA94679
Toyota,Corolla,2012,192717846,38373,Gasoline,CVT,1R9GT2LLPJ0J02881
Buick,Verano,2015,128935251,22533,Diesel,Automanual,40PCP6W08GM236667
Honda,CR-V,2017,149250840,37268,Diesel,CVT,CP548B9HNPPX33325
Dacia,Duster,2013,123672332,58173,Electric,Manual,PN33CPPT1HGK80030
Xpeng,P5,2015,116796856,10749,Ethanol,CVT,PA6APKJC8VG194178
Volkswagen,Up,2015,198241391,54353,Ethanol,Automatic,36BPUNE25TV470602
Kia,EV6,2013,109671043,25638,Ethanol,CVT,DPK3DR77L20P58070
Mercedes-Benz,C-Class,2011,121963373,56884,Diesel,CVT,P0PJPLLNTASP58977
Peugeot,308,2018,147818621,26974,Compressed Natural Gas,Manual,LGDMPB5P7RDL77075
Buick,Verano,2013,154648493,59728,Ethanol,Automanual,UP3WU6PASPJP33196
Kia,Niro,2019,106562601,41283,Gasoline Hybrid,CVT,SWA9NTZYWPPP77220
Audi,A7,2014,128107391,51161,Ethanol,CVT,PAAN3PPF0SSU17388
Audi,A4,2016,101993471,51193,Compressed Natural Gas,Automatic,2MVP6LYP7RA184563
Fiat,500,2016,166075938,24543,E-85/Gasoline,Manual,P88REAMBSEAG31829
Chevy,Camero,2011,192032119,14418,Ethanol,Automatic,8W3P6R0DNKFB83145
Nissan,Rogue,2018,136389580,31557,Compressed Natural Gas,Automatic,MTPAFEURNS0P58303
Opel,Astra,2014,108976337,20651,Ethanol,Automatic,18HY9KPC76VP33057
Hyundai,IONIQ,2010,136699931,28031,Gasoline,Automanual,5RYMLJSPUVE689864
Mazda,CX-9,2016,121410112,32422,Gasoline Hybrid,Automanual,TPA6PZCCVTGP02115
Seat,Ateca,2014,177088731,38409,Compressed Natural Gas,CVT,MP3P4MDPDPN467023
Audi,A8,2017,121688364,36690,Compressed Natural Gas,Manual,PCMPAPDNZDP256342
Dodge,Durango,2011,146589244,19341,Ethanol,Automatic,CDGDPH4E9DNP53330
Ford,Puma,2013,138413972,46030,E-85/Gasoline,CVT,MBPSJPPPP4R695854
Volvo,C40,2015,131889397,52390,Diesel,CVT,SA6WJY91HH0C52101
Volkswagen,Tiguan,2016,166004456,29433,Electric,Automatic,H8MPNPMZRGPP52915
Opel,Astra,2018,195395045,47104,Ethanol,CVT,KP6UFKMEP9FK92207
Audi,A5,2020,134918607,19472,Ethanol,Automatic,7M7C9KEP2KMJ88008
Chevy,Malibu,2010,177833515,40308,E-85/Gasoline,Automatic,M7EGDJRZ4PJJ93695
Nissan,Qashqai,2016,104934318,53514,Compressed Natural Gas,Automatic,5PJVSUVP9PUP30044
Opel,Astra,2011,166140630,58450,Compressed Natural Gas,CVT,M9L2NMC6PBWD27427
Hyundai,i10,2010,105254899,56574,Diesel,Automanual,PRP13B6RWKJL64942
Tesla,Model,2010,103600022,16886,Diesel,Manual,1HMB5BPF6MHN23014
Xpeng,G3i,2018,110605420,55710,Ethanol,CVT,RNSHDETKPYNU34043
Citroën,C4,2011,197796372,34816,Electric,Automatic,KZRWPPWK2LX558651
Volvo,V90,2010,129903672,13483,E-85/Gasoline,Manual,MJPSXPV2XBDN28950
Hyundai,i10,2019,194039262,44644,E-85/Gasoline,CVT,ZBNCB9PKLPA061049
Mercedes-Benz,B-Class,2010,161088778,13276,E-85/Gasoline,Automanual,PK64PXT8AMKL28569
Volvo,S90,2013,134710540,25050,Diesel,CVT,DEP1YCPZPPFP60663
Ford,Fiesta,2017,164543713,52366,Compressed Natural Gas,Manual,YFNJPPPP5LBF73537
Volkswagen,Up,2010,108696319,21908,Electric,Automanual,6PKM4TDT2L0874592
Seat,Ateca,2013,174363741,15880,Gasoline Hybrid,Automanual,PPJU8P92FP0K14412
Fiat,Panda,2017,167989750,51201,Electric,CVT,RKP6PP77RULV99224
Tesla,Model,2014,160128595,30469,Ethanol,Manual,E0JCHGSDN6PH83065
Volvo,S90,2019,140117576,55268,Electric,Manual,PDL7MY281JYZ70804
Nio,ES8,2018,167749978,12402,E-85/Gasoline,CVT,KAPVL2PPUJ0257487
BMW,X1,2019,114145149,35461,Gasoline Hybrid,Automanual,BF0PBJV0N9G768589
Xpeng,P7,2017,176959586,15178,Compressed Natural Gas,CVT,LGCNXZ2JUU0Z91322
Kia,EV6,2013,198450086,12229,Electric,Automanual,8ZHKK5EG8R0J63079
Nio,ET7,2013,115716493,42925,Compressed Natural Gas,CVT,47KMK7DGSUP024844
Audi,S5,2011,109770654,56421,Ethanol,Manual,7R5PGKFUAUMF78950
Buick,Riveria,2016,105638380,49530,Compressed Natural Gas,CVT,13C68YLPP1BK15057
Ford,Focus,2015,142267680,55456,E-85/Gasoline,Manual,DTG8HNPP0NHS21603
Audi,A7,2017,135835082,46455,Gasoline Hybrid,Manual,PZHZX9GSNCA824844
Hyundai,Tucson,2011,183661263,26131,Diesel,CVT,CPPPPYSPL7J946196
Mercedes-Benz,E-Class,2012,198914729,38820,Ethanol,CVT,R2MKBE7PBU0V59745
Nissan,Micra,2017,179531939,29934,Gasoline,CVT,P1K5TPND3PDP95285
Dodge,Durango,2020,171556386,13841,Ethanol,Manual,HLNVFD9CTJYM91297
Buick,Riveria,2011,119986529,16315,E-85/Gasoline,Automatic,DP12TVZMC8PN47424
Audi,S5,2016,189760834,34190,Gasoline Hybrid,Automanual,MPRLG5NPPSGD84835
Buick,LaCrosse,2013,131314688,46591,Gasoline,Automatic,RJLKSPWAXP0P97638
Honda,Odyssey,2012,153063706,14743,Gasoline,CVT,4NDPM1PSJ8UU44522
Toyota,Prius,2011,106956072,28410,Ethanol,Manual,2NP5XZFLPL0N23910
Opel,Astra,2014,137820065,27767,Electric,Automatic,EMMX412KZC0N10548
Honda,CR-V,2011,195772724,44664,Gasoline Hybrid,Manual,E9CPRN411N0P75534
Peugeot,408,2010,179309592,45897,Electric,Automanual,RPKX4MLBSP0P84913
Volvo,XC60,2013,165489242,38412,Compressed Natural Gas,Manual,PJPLWEE9H3VP37266
Toyota,Prius,2020,147308169,18689,Gasoline,Automatic,PXPLP9CF7PEH21282
Volkswagen,Golf,2019,131986920,41819,Gasoline Hybrid,CVT,0PNP9DJB3HBX63241
Audi,A5,2013,122637599,53031,Electric,CVT,CF92350T83NW99150
Honda,CR-V,2016,146516150,28062,Compressed Natural Gas,Automanual,JBMDNTACPPCP64465
Opel,Astra,2016,101167975,13356,Compressed Natural Gas,Automanual,B4KX8PYUKNMC84093
Chevy,Camero,2016,183890746,57095,Diesel,Automatic,MVPLYYV0GXPP03518
Dacia,Spring,2019,106971581,26378,Gasoline,Manual,SPFPVAZR4NDM50409
Hyundai,i30,2020,146669031,14344,Diesel,Automatic,PEXJSLGKP4KY62625
Volvo,XC60,2011,154959209,30090,Gasoline Hybrid,Automanual,BPNPPA3GLP0812152
Tesla,Model,2014,106174395,32228,Electric,Automatic,PCP56ZWN200395377
Nio,ES6,2019,164485697,36263,Gasoline,Automanual,KF6SXPJWPPMM62989
Nissan,Pathfiner,2016,118934824,48294,Ethanol,CVT,K1ENLB3905UK75048
Toyota,Corolla,2019,111332045,41166,Diesel,Automatic,PEBP8D2A3XPP89617
Hyundai,Tucson,2011,152156346,56898,Gasoline Hybrid,Manual,41UPV432B4PR59152
Skoda,Fabia,2017,166697779,24173,Ethanol,Automatic,PJPDRNZM8PUT23273
Renault,Captur,2011,113189162,33676,Electric,Automatic,EPPGJ2T3N6GP87198
Skoda,Fabia,2014,184927101,12715,Gasoline Hybrid,Automanual,VB62KDP9P8DL56517
Mazda,CX-9,2020,104660161,30316,Ethanol,Automatic,TACKW6MH18PL81487
Seat,Arona,2015,172871422,37379,Ethanol,Automanual,48PM1UCULEJL27055
Audi,A5,2017,154644531,13737,Ethanol,Manual,CPDM45176PYL30329
BMW,X5,2018,189525209,51577,Compressed Natural Gas,Manual,LPP5L9PPNYD454590
Fiat,Tipo,2020,193630557,39994,Gasoline Hybrid,Automatic,9NBPUPPFS0LH00646
Buick,Encore,2020,178487025,25454,Diesel,Automanual,A8KVB83KPPNS03846
Xpeng,P5,2011,100414856,46027,Ethanol,Automatic,PKPGCCECPKKN09078
Buick,LaCrosse,2016,156849364,57361,Gasoline Hybrid,Automanual,MXPPPL2UPPN322197
Nissan,Juke,2012,155851299,31944,Electric,Automanual,6SPK7PGEAAJP44637
Peugeot,3008,2011,146308966,56714,Electric,Manual,KP4F71PH2PJK68442
Hyundai,Kona,2020,130232078,18051,E-85/Gasoline,Automatic,5JBL6KPL1LN841172
Volvo,C40,2013,129940548,18346,Compressed Natural Gas,Automanual,XNFPWLVP5PUV88163
Kia,Sportage,2020,117284592,23793,Ethanol,CVT,4M8ELCYRP4MC17094
Dodge,Ram,2010,139886913,36717,Gasoline,Automanual,FPNH12DC3MSC46466
Lincoln,MKS,2011,176212269,47000,Gasoline,Automanual,EPZBTLWPEXLP17005
Kia,Ceed,2013,136385140,43128,Compressed Natural Gas,Automatic,1JWP3VPHW2P564171
Peugeot,3008,2010,187235698,38690,Gasoline,Manual,FV7NPJPGHPSP06773
Mazda,CX-3,2013,142128541,18975,Diesel,Automanual,RP4J2ZE55MJ711061
Peugeot,108,2013,145522422,18104,Gasoline,Manual,PHP1TDRMPY0K28439
Citroën,C3,2013,133582588,42764,Gasoline,Automanual,WNLPY72FP8YN62611
Volkswagen,Polo,2013,187649765,11834,Ethanol,CVT,REK0KPJXCXPF85048
Toyota,Prius,2018,155649475,22604,Diesel,Automatic,9APZ22D3WL0S03454
Chevy,Malibu,2011,124526727,23133,Gasoline Hybrid,Manual,BC5AYUV3RHK355006
Peugeot,408,2015,127807698,58316,Electric,Manual,6PPPLMV7KGYH40569
Honda,Accord,2015,128064544,13991,Ethanol,Automatic,5VVMJBT6TLPL36284
Honda,Accord,2012,122689373,29396,Gasoline,Automanual,3LBSPZWHPVPA79626
Citroën,C4,2012,138113963,34995,Gasoline Hybrid,Automatic,0Y4VFPAW78P047240
Volkswagen,Tiguan,2011,180973986,10687,Gasoline,Automanual,SG9H8LX2PUKM38345
Peugeot,408,2019,114675153,56724,Diesel,CVT,P0VGCNMCPH0114276
Audi,A4,2014,192251881,40950,Ethanol,Automanual,PPRPPLYS4PLX25900
Xpeng,G3i,2012,157875142,35317,Electric,Automanual,7DNSKTYZZRPX82537
BMW,M3,2016,181871195,33147,Compressed Natural Gas,CVT,57PUY1AHKKUP55188
Toyota,Yaris,2019,167369477,36382,Gasoline Hybrid,Manual,TLXYPKSAM4PN18507
BMW,X1,2014,128736625,14235,Gasoline,Automatic,N5YPGPZ66KPU08451
Chevy,Malibu,2014,115878641,38056,Ethanol,CVT,U8P4PPPN7NDM47059
Audi,A4,2016,116664588,41322,Compressed Natural Gas,Automatic,WSPJV1817BYM04437
Tesla,Roadster,2018,178826476,51238,Ethanol,Automanual,FZPDTP6GKPP038224
Mercedes-Benz,A-Class,2016,188195706,47654,Gasoline Hybrid,Automanual,VSUPFPAPGP0P59615
Fiat,500,2015,107946083,53322,E-85/Gasoline,CVT,P0PEGVM1P1RH16626
Chevy,Silverado,2015,136195823,14598,E-85/Gasoline,Automanual,F8MALL4R9SC915311
Audi,A4,2020,124523739,11621,Compressed Natural Gas,Manual,ZPPTWPJPLUL827826
Volvo,XC60,2013,169670203,51407,E-85/Gasoline,Automanual,PP2P2SPM2V0J65193
Nissan,Versa,2015,148800529,50141,E-85/Gasoline,Manual,NPPPPFPJ21JH79096
Mercedes-Benz,A-Class,2019,143068868,45898,Diesel,CVT,ZNHCDPPJPPM331240
Chevy,Malibu,2016,109752468,16407,Gasoline Hybrid,CVT,9X9PKPF9UYDK98642
Mercedes-Benz,E-Class,2010,146435856,41306,Electric,Automanual,3DDJ3AU027PP43257
Toyota,Yaris,2013,146554262,26394,Ethanol,Automatic,DPPRZJ5EFG0P25477
Audi,A4,2012,193160545,10677,Diesel,CVT,P2PWPDNF620P02914
Xpeng,G9,2016,142830275,17178,Gasoline,Automanual,4PPMKPPF67PR92563
Ford,Puma,2015,188003630,27019,Compressed Natural Gas,Automatic,2CKSDP3MMZWG09484
Renault,Clio,2019,125730901,59729,Gasoline,Automatic,UP5C00XPD5CY04530
Toyota,Yaris,2017,160987783,44659,Diesel,CVT,JCL5VM0FPRPN08944
Mercedes-Benz,B-Class,2014,154771657,56954,Gasoline,Manual,0UP4C43NNJLP65130
Buick,Verano,2014,122067097,48467,Diesel,CVT,2PWZPSPP390P46337
Chevy,Malibu,2012,172301789,29235,Gasoline,Automatic,8SNAEAV0J00183151
Peugeot,2008,2010,197584120,19020,Compressed Natural Gas,CVT,LFEPEH2U51P756573
Lincoln,MKZ,2014,119234238,30889,Gasoline Hybrid,Automatic,PSKPUPNV7AGX07146
Mercedes-Benz,B-Class,2013,188630869,15530,Diesel,CVT,BYKJAB67ABKP91317
Lincoln,MKS,2012,103237519,18043,Gasoline,Manual,G3PUMANN6PAA40058
Skoda,Octavia,2014,149572295,58282,Compressed Natural Gas,Automatic,259AVGWKBM0123592
Audi,A5,2019,111607730,43049,Electric,Automatic,PWM2BPP3PP0H11681
Audi,S5,2019,164750041,12850,Compressed Natural Gas,Automanual,15EBPHSTJNCR42212
BMW,M5,2010,158657660,26637,Ethanol,Manual,K9CTMZM3JB0W44847
Kia,Ceed,2014,114674416,19702,Diesel,Manual,EZFPGPGMPFDT71359
Lincoln,MKS,2010,185073461,10456,E-85/Gasoline,Automatic,UPNB65LBN8L804866
Volvo,XC60,2014,128704458,12323,Diesel,Automanual,4PGGP0DZJTJE73394
Chevy,Silverado,2012,106562194,47958,Ethanol,CVT,P7PKM8NFJAZ636359
Ford,Focus,2018,175053098,28683,Diesel,Manual,PGH0LP5LAPL780116
Seat,Arona,2013,156463127,20411,Compressed Natural Gas,Manual,NJYK70GL370G22253
Nio,ES7,2018,151992807,31438,Gasoline,Automatic,XPSN2EJPEMDJ77997
Buick,Regal,2016,107192312,44110,Diesel,Manual,PPKBDPBPSU0637192
Chevy,Silverado,2013,196212985,22322,Gasoline,Manual,8KLSML9DPLBA91420
Xpeng,G3i,2016,151940977,14882,Electric,Automanual,HJXF0K9GFYEK85918
Ford,Puma,2020,123755584,10517,E-85/Gasoline,CVT,KUTCH4CAZGFG34467
Hyundai,i10,2020,196968887,20398,Electric,Automanual,6DYFN1WL98VM61125
Ford,Puma,2014,105235720,29668,Electric,CVT,AFAHAPSUB7EP67360
Renault,Zoe,2016,192454117,37795,Compressed Natural Gas,Automanual,FM2LR9HPPL0342352
Xpeng,P5,2020,105829291,32370,E-85/Gasoline,Manual,DNMH9FP3PPVM36979
Dodge,Charger,2012,151885211,23252,Ethanol,Automanual,P9MMG5Z2JBKR34519
Lincoln,MKS,2014,122081719,26394,Gasoline,Automatic,BXYPDNPHGHC544055
Dacia,Duster,2018,126769955,36205,Ethanol,Automanual,NPPMTJ4AD0PJ86440
Mercedes-Benz,E-Class,2015,118581626,21601,Gasoline Hybrid,Automatic,M67B8PPXCPLP17842
Opel,Corsa,2013,132501337,57403,Gasoline,Automatic,BBXK3P1JG0CL72493
Hyundai,IONIQ,2016,149859057,30018,Gasoline,Manual,ACGRPJAS1SFS70732
Lincoln,MKX,2019,192049070,51570,Gasoline Hybrid,Automanual,S8EJWRTNUHU372211
Peugeot,508,2014,170761831,27236,E-85/Gasoline,Automatic,ZEMAPEJ7MPLP80489
Audi,A4,2015,131156979,22125,Gasoline,Automatic,NUUBP9GN50WP86410
Tesla,Model,2016,196862529,41509,Electric,CVT,VNL265WLP2PA60291
Honda,Accord,2017,134059230,17787,Compressed Natural Gas,CVT,PCF0L2P82R0J29718
Ford,Mustang,2014,153550545,54750,Diesel,Manual,K32632W05KCP91645
Volvo,V60,2018,109015130,36189,Gasoline,Automanual,0P24PH2YGNL553689
Nio,ES7,2017,139621925,47301,Gasoline Hybrid,Manual,VCNP5KVKL2P432411
Dacia,Sandero,2015,145319206,30470,Compressed Natural Gas,Manual,5P5TMNWPPAPD87681
Citroën,C3,2017,142823979,55935,Compressed Natural Gas,Automanual,6AGJETP7VY0J23870
Hyundai,i10,2014,119714899,13616,Ethanol,Manual,L1EPJN3LYBWP86165
Peugeot,2008,2013,117792163,13473,E-85/Gasoline,Automatic,HJ9PPPVFUBKH71081
Kia,Sportage,2015,111635864,42452,Electric,CVT,P2BLPFGVWLSH44845
Kia,Ceed,2019,162960306,49452,Ethanol,Automanual,WVGPPJPJB70D19893
Mazda,CX-9,2017,173422492,42035,E-85/Gasoline,Manual,P6P2V2HTJDJW16219
Fiat,500,2018,153493530,49717,Gasoline,Manual,ELLGLTN98P0907573
Hyundai,Tucson,2014,188221863,23653,Ethanol,CVT,ZGVFMMCDU3PP49664
Mercedes-Benz,B-Class,2019,172125535,26470,Gasoline Hybrid,Automanual,JP8FZ4PPPPPM70399
Nio,EP9,2013,133637968,18909,Gasoline,Manual,999UCJXNPPTP21819
Chevy,Malibu,2012,186593115,38217,Gasoline,CVT,WKCJP2PPLSNY74730
Seat,Tarraco,2015,134738989,25475,Electric,Manual,CDPTPNH5WT0G97452
Hyundai,i20,2020,136015133,10834,Electric,Automatic,P7CNPTZPHBXU39557
Tesla,Model,2016,146380937,16882,E-85/Gasoline,Automatic,PTUB1K4PPEZL29164
Nissan,Rogue,2018,156951802,56884,Gasoline,CVT,G6MTEXC0VP0P88871
